resource_id,type,network_address,state,next_state,finaud_decision,next_finaud_decision,state_num,suspended_jobs,scheduler_priority,cpuset,besteffort,deploy,expiry_date,desktop_computing,last_job_date,available_upto,last_available_upto,drain,gpumodel,core,cpu,gpu,gpudevice,host,ip,fall,devel,mig,migdevice,total_mem,cpumodel,n_cpus,n_cores,n_gpus,mem_per_gpu,cpubrand,scratch1_loc,scratch1
524,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,15,YES,NO,0,NO,1651489923,2147483647,0,NO,V100,458,49,144,2,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
495,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,62,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,429,47,141,1,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
468,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,35,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,402,47,141,1,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
490,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,57,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,424,47,141,1,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
663,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,21,YES,NO,0,NO,1651482645,2147483647,0,NO,V100,597,57,161,3,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
209,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,40,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,145,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
631,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,29,YES,NO,0,NO,1651399778,2147483647,0,NO,V100,565,55,157,3,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
200,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,31,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,136,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
27,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,13,YES,NO,0,NO,1651415059,2147483647,0,NO,V100,27,2,3,2,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
409,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,40,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,343,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
701,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,17,YES,NO,0,NO,1651345118,2147483647,0,NO,V100,635,59,164,2,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
484,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,51,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,418,47,141,1,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
450,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,17,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,384,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
214,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,45,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,150,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
536,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,39,YES,NO,0,NO,1651482538,2147483647,0,NO,V100,470,49,145,3,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
632,default,bigfoot3,Alive,UnChanged,YES,NO,1,NO,0,31,YES,NO,0,NO,1651399778,2147483647,0,NO,V100,566,55,157,3,bigfoot3,129.88.197.53,NO,NO,NO,,192,Gold 6130,2,32,4,96,intel,/var/tmp,175
196,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,27,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,132,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
28,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,15,YES,NO,0,NO,1651415059,2147483647,0,NO,V100,28,2,3,2,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
698,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,11,YES,NO,0,NO,1651345118,2147483647,0,NO,V100,632,59,164,2,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
427,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,58,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,361,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
459,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,26,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,393,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
441,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,8,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,375,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
506,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,18,YES,NO,0,NO,1651431537,2147483647,0,NO,V100,440,48,142,0,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
492,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,59,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,426,47,141,1,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
137,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,37,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,73,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
646,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,26,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,580,56,159,1,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
152,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,52,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,88,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
710,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,35,YES,NO,0,NO,1651345498,2147483647,0,NO,V100,644,59,165,3,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
637,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,8,YES,NO,0,NO,1651490849,2147483647,0,NO,V100,571,56,158,0,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
370,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,1,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,304,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
389,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,20,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,323,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
187,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,18,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,123,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
20,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,24,YES,NO,0,NO,1651407191,2147483647,0,NO,V100,20,1,2,1,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
175,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,6,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,111,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
21,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,1,YES,NO,0,NO,1651415059,2147483647,0,NO,V100,21,2,3,2,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
704,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,23,YES,NO,0,NO,1651345498,2147483647,0,NO,V100,638,59,165,3,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
36,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,31,YES,NO,0,NO,1651345091,2147483647,0,NO,V100,36,2,4,3,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
113,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,8,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,49,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
423,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,54,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,357,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
2,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,22,YES,NO,0,NO,1651410208,2147483647,0,NO,V100,2,1,1,0,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
393,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,24,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,327,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
666,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,27,YES,NO,0,NO,1651482645,2147483647,0,NO,V100,600,57,161,3,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
509,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,24,YES,NO,0,NO,1651421954,2147483647,0,NO,V100,443,48,143,1,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
641,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,16,YES,NO,0,NO,1651490849,2147483647,0,NO,V100,575,56,158,0,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
498,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,2,YES,NO,0,NO,1651431537,2147483647,0,NO,V100,432,48,142,0,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
654,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,3,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,588,57,160,2,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
165,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,33,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,101,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
388,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,19,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,322,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
116,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,11,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,52,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
667,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,29,YES,NO,0,NO,1651482645,2147483647,0,NO,V100,601,57,161,3,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
705,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,25,YES,NO,0,NO,1651345498,2147483647,0,NO,V100,639,59,165,3,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
519,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,5,YES,NO,0,NO,1651489923,2147483647,0,NO,V100,453,49,144,2,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
407,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,38,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,341,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
12,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,6,YES,NO,0,NO,1651407191,2147483647,0,NO,V100,12,1,2,1,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
439,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,6,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,373,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
449,default,bigfoot12,Alive,UnChanged,YES,NO,1,NO,0,16,YES,NO,0,NO,1651494018,2147483647,0,NO,A100,383,46,140,0,bigfoot12,129.88.198.152,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
6,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,32,YES,NO,0,NO,1651410208,2147483647,0,NO,V100,6,1,1,0,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
689,default,bigfoot5,Alive,UnChanged,NO,NO,1,NO,0,32,YES,NO,0,NO,1651342654,2147483647,0,NO,V100,623,58,163,1,bigfoot5,129.88.198.142,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
127,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,22,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,63,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
668,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,31,YES,NO,0,NO,1651482645,2147483647,0,NO,V100,602,57,161,3,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
118,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,13,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,54,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
428,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,59,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,362,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
17,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,16,YES,NO,0,NO,1651407191,2147483647,0,NO,V100,17,1,2,1,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
398,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,29,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,332,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
379,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,10,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,313,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
229,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,60,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,165,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
431,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,62,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,365,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
417,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,48,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,351,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
526,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,19,YES,NO,0,NO,1651489923,2147483647,0,NO,V100,460,49,144,2,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
40,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,39,YES,NO,0,NO,1651345091,2147483647,0,NO,V100,40,2,4,3,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
635,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,4,YES,NO,0,NO,1651490849,2147483647,0,NO,V100,569,56,158,0,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
139,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,39,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,75,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
642,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,18,YES,NO,0,NO,1651490849,2147483647,0,NO,V100,576,56,158,0,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
124,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,19,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,60,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
201,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,32,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,137,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
211,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,42,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,147,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
530,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,27,YES,NO,0,NO,1651482538,2147483647,0,NO,V100,464,49,145,3,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
669,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,33,YES,NO,0,NO,1651482645,2147483647,0,NO,V100,603,57,161,3,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
147,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,47,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,83,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
657,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,9,YES,NO,0,NO,1651485320,2147483647,0,NO,V100,591,57,160,2,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
150,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,50,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,86,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
670,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,35,YES,NO,0,NO,1651482645,2147483647,0,NO,V100,604,57,161,3,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
404,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,35,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,338,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
185,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,16,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,121,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
172,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,3,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,108,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
119,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,14,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,55,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
420,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,51,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,354,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
148,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,48,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,84,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
521,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,9,YES,NO,0,NO,1651489923,2147483647,0,NO,V100,455,49,144,2,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
390,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,21,YES,NO,0,NO,1651494778,2147483647,0,NO,A100,324,44,138,0,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
665,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,25,YES,NO,0,NO,1651482645,2147483647,0,NO,V100,599,57,161,3,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
664,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,23,YES,NO,0,NO,1651482645,2147483647,0,NO,V100,598,57,161,3,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
206,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,37,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,142,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
216,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,47,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,152,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
230,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,61,YES,NO,0,NO,1651495819,2147483647,0,NO,A100,166,6,8,1,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
195,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,26,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,131,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
405,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,36,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,339,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
415,default,bigfoot11,Alive,UnChanged,YES,NO,1,NO,0,46,YES,NO,0,NO,1651485802,2147483647,0,NO,A100,349,45,139,1,bigfoot11,129.88.198.151,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
522,default,bigfoot6,Alive,UnChanged,NO,NO,1,NO,0,11,YES,NO,0,NO,1651489923,2147483647,0,NO,V100,456,49,144,2,bigfoot6,129.88.198.143,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,383
35,default,bigfoot8,Alive,UnChanged,NO,NO,1,NO,0,29,YES,NO,0,NO,1651345091,2147483647,0,NO,V100,35,2,4,3,bigfoot8,129.88.198.148,NO,NO,NO,,192,Gold 5218R,2,40,4,48,intel,/var/tmp,383
125,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,20,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,61,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
159,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,59,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,95,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
634,default,bigfoot4,Alive,UnChanged,YES,NO,1,NO,0,2,YES,NO,0,NO,1651490849,2147483647,0,NO,V100,568,56,158,0,bigfoot4,129.88.198.141,NO,NO,NO,,192,Gold 5218R,2,40,4,96,intel,/var/tmp,384
176,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,7,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,112,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
184,default,bigfoot10,Alive,UnChanged,YES,NO,1,NO,0,15,YES,NO,0,NO,1651496529,2147483647,0,NO,A100,120,5,7,0,bigfoot10,129.88.198.150,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,383
114,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,9,YES,NO,0,NO,1651334835,2147483647,2147483647,NO,A100,50,3,5,0,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
149,default,bigfoot9,Alive,UnChanged,NO,NO,1,NO,0,49,YES,NO,0,NO,1651476214,2147483647,2147483647,NO,A100,85,4,6,1,bigfoot9,129.88.198.149,NO,NO,NO,,192,EPYC 7452,2,64,2,96,amd,/var/tmp,382
